Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow
568992501,"May 7, 2016, 9:05:37 PM",Afternoon Ride,Ride,,22901,45.24,,false,Vilano Aluminum Road Bike 21 Speed Shimano,activities/568992501.gpx,65.0,11.0,22901.0,16708.0,45241.1015625,18.799999237060547,,451.7439880371094,448.343994140625,-1.0,93.5999984741211,44.20000076293945,0.007515289820730686,,,,,,,,83.60220336914062,1557.46044921875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2058272.0,,,,,,,,,,
635786380,"Jul 9, 2016, 10:00:00 PM",Afternoon Ride,Ride,"",8400,52.00,,false,Vilano Aluminum Road Bike 21 Speed Shimano,,67.13159942626953,11.0,8400.0,8400.0,52000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2058272.0,,,,,,,,,,
656429499,"Jul 28, 2016, 1:15:00 PM",Morning Ride,Ride,"",5400,30.20,,false,Vilano Aluminum Road Bike 21 Speed Shimano,,67.13159942626953,11.0,5400.0,5400.0,30200.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2058272.0,,,,,,,,,,
693563750,"Aug 29, 2016, 5:44:45 PM",Morning Ride,Ride,,5335,38.68,,false,Vilano Aluminum Road Bike 21 Speed Shimano,activities/693563750.gpx,67.13159942626953,11.0,5335.0,5038.0,38688.30078125,11.800000190734863,,24.196800231933594,24.396799087524414,0.0,13.899999618530273,26.600000381469727,-0.0005169520154595375,,,,,,,,137.22999572753906,770.8717041015625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2058272.0,,,,,,,,,,
694729914,"Aug 30, 2016, 4:46:31 PM",Morning Ride,Ride,"Marine drive detour
Exhausted. I slept on a bus stop bench for half an hour after crossing the skytrain bridge :O",8696,49.77,,false,Kestrel 200 SCI Older Road Bike,activities/694729914.gpx,64.0,9.0,8696.0,7157.0,49777.19921875,19.299999237060547,,499.0830078125,499.1830139160156,-1.2999999523162842,103.0,48.900001525878906,-0.0002008949959417805,,,,,,,,149.0679931640625,1189.57080078125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
696845576,"Sep 1, 2016, 1:00:00 PM",Morning Ride,Ride,"",2400,21.20,,false,Kestrel 200 SCI Older Road Bike,,64.0,9.0,2400.0,2400.0,21200.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
723876967,"Sep 24, 2016, 10:54:54 PM",Afternoon Ride,Ride,,12735,29.55,,false,Vilano Aluminum Road Bike 21 Speed Shimano,activities/723876967.gpx,63.502899169921875,11.0,12735.0,7946.0,29549.900390625,12.300000190734863,,11.173700332641602,11.873700141906738,1.2000000476837158,13.199999809265137,38.29999923706055,-0.00236886995844543,,,,,,,,53.709999084472656,475.85931396484375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2058272.0,,,,,,,,,,
806472944,"Dec 19, 2016, 7:00:19 PM",HIIT,Workout,"",1864,0,139,,,activities/893368718.fit.gz,65.77079772949219,,1864.0,1864.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,188.0,155.83047485351562,,,,,,139.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807454959,"Dec 20, 2016, 7:42:29 PM",Lunch Ride to Standley Park,Ride,,12919,62.89,,false,Kestrel 200 SCI Older Road Bike,activities/807454959.gpx,65.77079772949219,9.0,12919.0,10579.0,62895.8984375,16.0,,518.8759765625,518.2760009765625,-4.0,98.0,42.599998474121094,0.0009539569728076458,,,,,,,,119.8030014038086,1413.146484375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
827863293,"Jan 10, 2017, 8:45:00 PM",Lunch Ride,Ride,"",1800,13.20,,false,Fixie,,65.77079772949219,8.300000190734863,1800.0,1800.0,13200.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3494269.0,,,,,,,,,,
903135913,"Mar 16, 2017, 11:51:07 PM",Afternoon Ride with 山寨Go Pro,Ride,"2017-03-16 13.9k Granville - Railway - Williams - Steveston London - Gilbert
https://youtu.be/GuAdbh1Uy7g",2115,13.96,171,false,Kestrel 200 SCI Older Road Bike,activities/903135913.gpx,65.77079772949219,9.0,2115.0,1914.0,13966.900390625,15.199999809265137,,10.057143211364746,7.2571001052856445,1.7000000476837158,12.0,10.300000190734863,0.020047398284077644,,,,,185.0,164.87789916992188,,138.1931610107422,294.9190673828125,,,171.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
907926854,"Mar 20, 2017, 7:20:27 PM",Lunch Ride,Ride,,2832,9.00,,false,Kestrel 200 SCI Older Road Bike,activities/907926854.gpx,65.77079772949219,9.0,2832.0,2378.0,9008.099609375,18.5,,149.51100158691406,,26.0,125.0999984741211,36.20000076293945,-0.014431499876081944,,,,,,,,87.33899688720703,231.5767364501953,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
907956722,"Mar 20, 2017, 8:24:45 PM",Afternoon Ride,Ride,"",476,3.16,,false,Kestrel 200 SCI Older Road Bike,activities/907956722.gpx,65.77079772949219,9.0,476.0,469.0,3159.800048828125,14.5,,62.49089813232422,,60.5,124.30000305175781,17.799999237060547,0.0,,,,,,,,165.53900146484375,86.5661392211914,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
909528570,"Mar 22, 2017, 12:10:34 AM","""Seizing the means of production""",Ride,"",460,3.17,,false,Kestrel 200 SCI Older Road Bike,activities/909528570.gpx,65.77079772949219,9.0,460.0,460.0,3174.89990234375,13.699999809265137,,60.1072998046875,,62.900001525878906,127.5999984741211,17.5,-0.11968900263309479,,,,,,,,171.0570068359375,87.73513793945312,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
910202233,"Mar 22, 2017, 3:44:50 PM",Morning Ride,Ride,Rainy,2970,21.88,,false,Kestrel 200 SCI Older Road Bike,activities/910202233.gpx,65.77079772949219,9.0,2970.0,2769.0,21880.69921875,13.199999809265137,,36.144798278808594,157.94479370117188,-0.30000001192092896,128.89999389648438,42.5,-0.5566549897193909,,,,,,,,149.1199951171875,460.3983154296875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
922465046,"Mar 31, 2017, 7:45:00 PM",Study Block Ride,Ride,"",3600,23.70,,false,Kestrel 200 SCI Older Road Bike,,65.77079772949219,9.0,3600.0,3600.0,23700.0,,,70.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
944131224,"Apr 15, 2017, 10:25:53 PM",Vaisakhi parade,Ride,,19097,33.91,,false,Kestrel 200 SCI Older Road Bike,activities/944131224.gpx,65.77079772949219,9.0,19097.0,7547.0,33913.0,25.100000381469727,,316.1877136230469,310.9880065917969,-2.700000047683716,93.0,33.70000076293945,0.015333352610468864,,,,,,,,91.3018798828125,768.2968139648438,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
958450065,"Dec 22, 2016, 4:51:39 AM","My phone crashed during the ride last year, and I just fixed my phone with recovered data😁",Ride,,7034,33.44,419,false,Kestrel 200 SCI Older Road Bike,activities/958450065.gpx,65.77079772949219,9.0,7034.0,4978.0,33439.8984375,12.399999618530273,,11.866363525390625,6.76639986038208,-1.2999999523162842,12.0,40.29999923706055,0.015251241624355316,,,,,178.0,155.2899627685547,,115.09085083007812,638.8091430664062,,,419.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
966879152,"May 1, 2017, 9:34:16 PM","Riding ""on campus""",Ride,,9072,46.34,,false,Kestrel 200 SCI Older Road Bike,activities/966879152.gpx,65.77079772949219,9.0,9072.0,7584.0,46346.19921875,13.800000190734863,,310.3789978027344,308.77899169921875,-0.800000011920929,109.9000015258789,25.0,0.003452280070632696,,,,,,,,120.75700378417969,1021.1405029296875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
971297283,"May 4, 2017, 6:13:22 PM",Study blocks ride,Ride,"",15616,60.14,,false,Kestrel 200 SCI Older Road Bike,activities/971297283.gpx,68.0,9.0,15616.0,9686.0,60144.8984375,14.5,,643.0460205078125,,-3.0,107.0,49.0,-0.0064843399450182915,,,,,,,,127.48899841308594,1376.8671875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
974223940,"May 6, 2017, 9:30:34 PM",Stanley Park with Caleb. Flattened in the last km 🙏,Ride,Forgot to turn on strava at the top hill of Stanley Park,10350,55.08,749,false,Kestrel 200 SCI Older Road Bike,activities/974223940.gpx,68.0,9.0,10350.0,8038.0,55080.5,12.699999809265137,,444.9039001464844,,-4.0,97.9000015258789,47.599998474121094,-0.0019970769062638283,,,,,179.0,153.43040466308594,,135.2670440673828,1212.3128662109375,,,749.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
979091372,"May 9, 2017, 10:33:30 PM",Last ride before ITGS exam,Ride,,10669,40.15,,false,Kestrel 200 SCI Older Road Bike,activities/979091372.gpx,68.0,9.0,10669.0,6372.0,40156.5,15.300000190734863,,358.0889892578125,358.5889892578125,-0.800000011920929,97.9000015258789,41.400001525878906,-0.0012451299699023366,,,,,,,,130.8560028076172,929.7030639648438,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
997552865,"May 20, 2017, 7:54:17 PM",PR on Iona TT,Ride,I didn't wear the HRM correctly so the avg HR is inaccurate.,3917,26.94,62,false,Kestrel 200 SCI Older Road Bike,activities/997552865.gpx,68.0,9.0,3917.0,3408.0,26939.80078125,12.399999618530273,,33.76940155029297,32.36940002441406,-1.0,18.799999237060547,34.5,0.005196770187467337,,,,,186.0,134.6020050048828,,152.27200317382812,578.6213989257812,,,62.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1035554549,"Jun 13, 2017, 9:57:38 PM",Bike to blood donation center,Ride,"",14145,10.71,,false,Kestrel 200 SCI Older Road Bike,activities/1035554549.gpx,68.0,9.0,14145.0,1868.0,10709.900390625,10.100000381469727,,146.14700317382812,79.34700012207031,0.30000001192092896,102.0,12.199999809265137,0.6237220168113708,,,,,,,,136.41700744628906,284.1320495605469,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1041634252,"Jun 17, 2017, 8:54:31 PM",Afternoon Ride,Ride,,915,6.18,,false,Kestrel 200 SCI Older Road Bike,activities/1041634252.gpx,68.0,9.0,915.0,830.0,6188.60009765625,11.600000381469727,,24.303800582885742,22.903799057006836,1.899999976158142,10.0,8.0,0.02262219972908497,,,,,,,,139.75799560546875,129.3390350341797,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1051000499,"Jun 23, 2017, 11:25:10 PM",Afternoon Ride,Ride,,8541,26.94,,false,Kestrel 200 SCI Older Road Bike,activities/1051000499.gpx,68.0,9.0,8541.0,5314.0,26946.400390625,13.0,,83.64459991455078,81.64459991455078,0.8999999761581421,10.0,11.800000190734863,0.007422139868140221,,,,,,,,75.87339782714844,449.5582275390625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1100222633,"Jul 25, 2017, 2:40:14 AM",Morning Hike,Hike,,8657,6.50,,false,,activities/1100222633.gpx,,,8657.0,5957.0,6508.0,3.5999999046325684,,391.6929931640625,,60.29999923706055,256.5,48.20000076293945,0.11217000335454941,,,,,,,,,543.7449340820312,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111531378,"Aug 1, 2017, 1:56:18 AM",Shek O Hike,Hike,,15619,9.81,,false,,activities/1111531378.gpx,,,15619.0,7346.0,9812.099609375,16.799999237060547,,414.9289855957031,,-18.0,258.3999938964844,50.0,-0.7327690124511719,,,,,,,,,819.8032836914062,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142189944,"Aug 19, 2017, 11:12:55 PM",Afternoon Walk,Walk,,11639,13.04,,false,,activities/1142189944.gpx,,,11639.0,7416.0,13041.5,5.599999904632568,,163.04200744628906,,2.0,128.0,43.79999923706055,-0.318215012550354,,,,,,,,,1089.6204833984375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145538134,"Aug 21, 2017, 10:34:38 PM",Afternoon Ride,Ride,,9141,31.07,,false,Kestrel 200 SCI Older Road Bike,activities/1145538134.gpx,68.0,9.0,9141.0,5715.0,31077.099609375,11.199999809265137,,77.75270080566406,,0.0,10.100000381469727,15.699999809265137,-0.008366289548575878,,,,,,,,70.36979675292969,448.4122009277344,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1151949964,"Aug 23, 2017, 8:49:10 PM",Phone out of battery,Ride,,2612,14.47,,false,Kestrel 200 SCI Older Road Bike,activities/1151949964.gpx,68.0,9.0,2612.0,2302.0,14470.2001953125,12.699999809265137,,163.44500732421875,126.04499816894531,0.0,98.0,14.199999809265137,0.25846201181411743,,,,,,,,124.72200012207031,320.127685546875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1152074238,"Aug 25, 2017, 10:05:50 PM",Afternoon ride,Ride,,6236,34.58,,false,Kestrel 200 SCI Older Road Bike,activities/1152074238.gpx,68.0,9.0,6236.0,4940.0,34587.6015625,16.100000381469727,,470.9410095214844,439.7409973144531,0.0,114.9000015258789,36.5,0.09020569920539856,,,,,,,,155.56100463867188,856.8455200195312,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1159126130,"Aug 30, 2017, 1:14:45 AM",Bike to dinner,Ride,,2288,13.78,,false,Kestrel 200 SCI Older Road Bike,activities/1159126130.gpx,68.0,9.0,2288.0,2097.0,13782.7998046875,12.300000190734863,,147.75599670410156,148.25599670410156,0.0,102.0,10.300000190734863,-0.0036277100443840027,,,,,,,,134.05999755859375,313.45306396484375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1159252575,"Aug 30, 2017, 4:33:10 AM",Night ride,Ride,,1507,9.89,,false,Kestrel 200 SCI Older Road Bike,activities/1159252575.gpx,68.0,9.0,1507.0,1250.0,9896.2998046875,14.399999618530273,,53.590301513671875,128.09030151367188,1.2999999523162842,100.0999984741211,10.5,-0.7528070211410522,,,,,,,,124.26200103759766,173.19015502929688,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1165358251,"Sep 3, 2017, 12:16:29 AM",First ride in downtown Toronto,Ride,,6334,33.29,,false,Kestrel 200 SCI Older Road Bike,activities/1165358251.gpx,68.0,9.0,6334.0,5094.0,33295.3984375,15.399999618530273,,108.91999816894531,,71.69999694824219,124.0999984741211,38.400001525878906,0.0,,,,,,,,107.91300201416016,612.9253540039062,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1205755633,"Sep 28, 2017, 10:10:19 AM",UofT Road Racing first ride,Ride,,7592,36.79,142,false,Kestrel 200 SCI Older Road Bike,activities/1205755633.gpx,68.0,9.0,7592.0,5977.0,36797.1015625,16.600000381469727,,271.7130126953125,,74.0,122.0,18.0,0.0,,,,,188.0,159.46299743652344,,113.46700286865234,756.1843872070312,,,142.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1259394129,"Nov 3, 2017, 12:23:13 PM",Riding a shared bike,Ride,,11202,29.49,,false,Kestrel 200 SCI Older Road Bike,activities/1259394129.gpx,68.0,9.0,11202.0,7961.0,29492.599609375,11.800000190734863,,154.64300537109375,,75.4000015258789,122.0,49.29999923706055,0.0,,,,,,,,63.14970016479492,560.5492553710938,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1549665468,"May 4, 2018, 7:15:34 PM",Too windy have to take TTC back dt from Scarborough :/,Ride,"",4302,21.07,252,false,Kestrel 200 SCI Older Road Bike,activities/1549665468.gpx,68.0,9.0,4302.0,3552.0,21072.80078125,14.300000190734863,,134.88551330566406,,74.9000015258789,153.39999389648438,8.600000381469727,0.06453817337751389,,,,,192.0,173.4923095703125,,108.82498931884766,430.9992370605469,,,252.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1556827673,"May 8, 2018, 12:01:50 AM",Feels good to be back!,Ride,grrrrr didn't start recording until returning from dyke road ,1744,12.26,,false,Kestrel 200 SCI Older Road Bike,activities/1556827673.gpx,68.0,9.0,1744.0,1635.0,12259.7998046875,11.899999618530273,,38.22257995605469,33.42259979248047,0.0,10.100000381469727,7.099999904632568,0.0391523502767086,,,,,,,,145.11192321777344,264.5428161621094,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1572683635,"May 14, 2018, 10:59:31 PM",Ubc Stanley,Ride,,10223,60.26,526,false,Kestrel 200 SCI Older Road Bike,activities/1572683635.gpx,68.0,9.0,10223.0,8755.0,60268.8984375,16.0,,836.52880859375,835.6290283203125,-4.0,107.0,47.79999923706055,0.0014933075290173292,,,,,185.0,164.09474182128906,,148.11505126953125,1445.8726806640625,,,526.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1589872868,"May 22, 2018, 9:26:33 PM",Port Coquitlam river,Ride,,8567,46.75,453,false,Kestrel 200 SCI Older Road Bike,activities/1589872868.gpx,68.0,9.0,8567.0,7421.0,46750.6015625,12.0,,415.8169250488281,327.4169921875,-1.100000023841858,97.0,45.29999923706055,0.18908847868442535,,,,,189.0,166.54299926757812,,133.69883728027344,1106.281005859375,,,453.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1590066029,"May 23, 2018, 2:00:52 AM",out of 🔋,Ride,,3355,10.83,,false,Kestrel 200 SCI Older Road Bike,activities/1590066029.gpx,68.0,9.0,3355.0,1786.0,10833.400390625,10.199999809265137,,124.45189666748047,,15.5,123.0999984741211,19.0,0.7043033838272095,,,,,,,,93.41399383544922,186.02371215820312,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1591884563,"May 23, 2018, 6:24:35 PM",Last Ride before flying,Ride,"",11779,25.32,,false,Kestrel 200 SCI Older Road Bike,activities/1591884563.gpx,68.0,9.0,11779.0,5050.0,25324.900390625,10.399999618530273,,95.3526611328125,,-2.700000047683716,9.699999809265137,22.399999618530273,-0.00039486828609369695,,,,,,,,72.35979461669922,407.43994140625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1710056589,"Jul 18, 2018, 4:30:36 AM",First ride in Sydney,Ride,,3482,8.29,,false,Kestrel 200 SCI Older Road Bike,activities/1710056589.gpx,68.0,9.0,3482.0,2224.0,8298.0,14.899999618530273,,108.47254180908203,,-4.0,34.29999923706055,16.899999618530273,-0.016871536150574684,,,,,,,,69.78416442871094,173.04806518554688,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1710128301,"Jul 18, 2018, 5:47:09 AM",Continue riding,Ride,,2157,10.95,,false,Kestrel 200 SCI Older Road Bike,activities/1710128301.gpx,68.0,9.0,2157.0,1873.0,10958.5,11.399999618530273,,112.15611267089844,,-1.0,22.100000381469727,33.0,-0.058402154594659805,,,,,,,,112.26435852050781,234.4515838623047,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1712562495,"Jul 19, 2018, 5:52:59 AM",Fairfield ride,Ride,,7557,28.71,,false,Kestrel 200 SCI Older Road Bike,activities/1712562495.gpx,68.0,9.0,7557.0,6118.0,28713.0,12.5,,204.2491455078125,,-1.5,20.0,23.299999237060547,0.0010448228567838669,,,,,,,,82.05445098876953,559.7405395507812,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1730619195,"Jul 27, 2018, 5:05:21 AM",bay ride,Ride,,2174,14.31,,false,Kestrel 200 SCI Older Road Bike,activities/1730619195.gpx,68.0,9.0,2174.0,2145.0,14315.7001953125,16.299999237060547,,177.94802856445312,,-1.0,21.0,20.100000381469727,0.0013970675645396113,,,,,,,,147.64242553710938,353.1116943359375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1746529187,"Aug 3, 2018, 5:45:13 AM",Taing Yi island hike,Hike,,10123,11.74,,false,,activities/1746529187.gpx,,,10123.0,8768.0,11745.5,14.5,,780.0364379882812,,-9.199999809265137,238.0,49.70000076293945,0.2043335735797882,,,,,,,,,981.33935546875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763835957,"Aug 11, 2018, 2:51:04 AM",UBC-Steveston night ride,Ride,,11386,72.03,,false,Kestrel 200 SCI Older Road Bike,activities/1763835957.gpx,68.0,9.0,11386.0,10425.0,72033.0,15.300000190734863,,593.7638549804688,590.6640014648438,-0.8999999761581421,102.0,40.29999923706055,0.0043035829439759254,,,,,,,,117.81515502929688,1369.466796875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1777175949,"Aug 16, 2018, 9:41:03 PM",Afternoon ride with my uncle,Ride,,1693,7.50,,false,Kestrel 200 SCI Older Road Bike,activities/1777175949.gpx,68.0,9.0,1693.0,1525.0,7508.60009765625,11.199999809265137,,67.31009674072266,,117.5999984741211,137.89999389648438,26.799999237060547,-0.03462696075439453,,,,,,,,81.51334381103516,138.60317993164062,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3186730.0,,,,,,,,,,
1791090043,"Aug 22, 2018, 9:34:35 PM",Bike to Belcarra,Ride,,10835,54.16,,false,Gusto,activities/1791090043.gpx,68.0,7.5,10835.0,9067.0,54160.0,18.100000381469727,,860.0711669921875,,1.600000023841858,160.89999389648438,48.099998474121094,-0.007016248069703579,,,,,,,,125.48133850097656,1268.575927734375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
1815850250,"Sep 3, 2018, 4:34:01 AM",Midnight ride in downtown Toronto,Ride,"Toronto's vibrant nightlife is sure one of the best in the world. When it's dark, streets are still busy and jammed with clubs and bars. Impressive. ",3865,21.21,,false,Gusto,activities/1815850250.gpx,68.0,7.5,3865.0,3359.0,21216.30078125,15.899999618530273,,55.298316955566406,,71.69999694824219,94.0,10.699999809265137,-0.003299349918961525,,,,,,,,99.41614532470703,385.2306823730469,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
1837889679,"Sep 12, 2018, 9:48:06 PM",UTRR Wednesday Ride,Ride,,9568,45.06,,false,Gusto,activities/1837889679.gpx,68.0,7.5,9568.0,7081.0,45066.69921875,14.300000190734863,,286.3897399902344,,74.0,134.0,11.399999618530273,0.003772186581045389,,,,,,,,105.54215240478516,867.1137084960938,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
1873923492,"Sep 29, 2018, 4:19:38 PM",Mississauga Ride,Ride,,4696,27.22,,false,Gusto,activities/1873923492.gpx,68.0,7.5,4696.0,4127.0,27227.5,14.0,,158.41458129882812,,75.0,158.1999969482422,11.0,0.235423743724823,,,,,,,,109.48316192626953,580.9135131835938,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
1948212530,"Nov 5, 2018, 6:30:37 PM",Chill ride with roomie,Ride,,10201,35.93,,false,Gusto,activities/1948212530.gpx,68.0,7.5,10201.0,8661.0,35931.8984375,15.800000190734863,,202.54615783691406,,70.19999694824219,101.0,18.799999237060547,0.04564189538359642,,,,,,,,54.234981536865234,551.8436889648438,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
1950175103,"Nov 6, 2018, 7:28:26 PM",Reading break ride,Ride,,8177,37.54,,false,Gusto,activities/1950175103.gpx,68.0,7.5,8177.0,6309.0,37539.3984375,11.5,,204.55731201171875,,91.4000015258789,129.5,15.0,0.014384886249899864,,,,,,,,89.22018432617188,665.2197875976562,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
1952002534,"Nov 7, 2018, 6:35:32 PM",Windy Ride,Ride,,9139,16.64,,false,Gusto,activities/1952002534.gpx,68.0,7.5,9139.0,3662.0,16649.0,12.800000190734863,,93.88553619384766,,72.5,113.9000015258789,19.700000762939453,0.010811460204422474,,,,,,,,62.57497787475586,282.0068054199219,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2300227278,"Apr 18, 2019, 6:13:03 PM",Destressing after exams,Ride,"",6395,31.93,,false,Gusto,activities/2300227278.gpx,68.0,7.5,6395.0,5476.0,31931.69921875,12.0,,235.48037719726562,,72.4000015258789,113.9000015258789,16.899999618530273,0.013779410161077976,,,,,,,,101.37162017822266,629.947998046875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2352022290,"May 8, 2019, 4:31:26 PM",Quick peek at High Park,Ride,,3392,18.22,,false,Gusto,activities/2352022290.gpx,68.0,7.5,3392.0,2745.0,18224.400390625,14.800000190734863,,87.45269775390625,,78.9000015258789,110.9000015258789,11.0,0.009876868687570095,,,,,,,,106.89872741699219,352.7046813964844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
